time,I1P.conc,PP1Sp.n,PP1_active.N,S.N,S1.N,Sp.N,ca.conc
6223.0,0.00279997625783,0.000250493664221,1.39923397128e-05,7.9837947494,0.130968064707,11.1297510521,0.0001
6224.0,0.00279997352882,0.00025792499076,1.08491637566e-05,7.98588604745,0.13100418829,11.1275851694,0.0001
6225.0,0.00279996587363,0.000260286545724,9.85989763258e-06,7.9879780972,0.131040313443,11.1254029987,0.0001
6226.0,0.00279997353438,0.00024431479829,1.66293900548e-05,7.99007004761,0.131076440159,11.1232416636,0.0001
6227.0,0.00279996611284,0.000240773485323,1.81320681239e-05,7.99216221246,0.131112568438,11.1210614848,0.0001
6228.0,0.00280002149555,0.000282891542539,3.18034520041e-07,7.99425259533,0.131148698252,11.1188865945,0.0001
6229.0,0.00279997302195,0.000261262108009,9.4720793975e-06,7.99634525043,0.131184829629,11.1167102638,0.0001
6230.0,0.00280005833704,0.0002934715042,-4.11819742092e-06,7.99843684495,0.131220962587,11.1145130941,0.0001
6231.0,0.00280001643838,0.000282961458816,3.33243093972e-07,8.00052946426,0.131257097107,11.1123295865,0.0001
6232.0,0.00279996778909,0.00024011050771,1.8451062824e-05,8.00262326815,0.131293233217,11.1101469671,0.0001
6233.0,0.00280007105525,0.000322828117089,-1.64351918769e-05,8.00471353674,0.131329370871,11.1079416324,0.0001
6234.0,0.00279996285032,0.000260762987951,9.73850267923e-06,8.006807023,0.131365510091,11.1057886432,0.0001
6235.0,0.00279997137039,0.000257853776822,1.09630792793e-05,8.00889811821,0.131401650788,11.1036434325,0.0001
6236.0,0.00279995384841,0.000251063041294,1.38509884424e-05,8.01099024932,0.131437792944,11.1014715294,0.0001
6237.0,0.00279999375411,0.000259812653998,1.0148118017e-05,8.01308127333,0.131473936585,11.0993147582,0.0001
6238.0,0.00279998050965,0.000253216354886,1.29414109777e-05,8.01517371679,0.131510081704,11.0971317436,0.0001
6239.0,0.00279999358308,0.000265466849813,7.77947171502e-06,8.01726567097,0.131546228341,11.0949460078,0.0001
6240.0,0.00279995708331,0.000236276702437,2.01054906005e-05,8.01935813113,0.131582376459,11.0927861129,0.0001
6241.0,0.00279996950949,0.000242331639956,1.75616732558e-05,8.02144981662,0.131618526036,11.090613611,0.0001
6242.0,0.00279996751672,0.000253170182378,1.29887481369e-05,8.02354087301,0.13165467705,11.0884532311,0.0001
6243.0,0.00279996936927,0.00025670505221,1.14974590342e-05,8.02563166386,0.131690829481,11.0863060088,0.0001
6244.0,0.00279997990729,0.000251434706737,1.37321203914e-05,8.02772361939,0.131726983317,11.0841330596,0.0001
6245.0,0.00280004289174,0.000274950177565,3.82043117267e-06,8.02981528575,0.131763138621,11.0819413966,0.0001
6246.0,0.00280006179505,0.000297202755872,-5.52039612888e-06,8.0319064082,0.131799295367,11.0797664889,0.0001
6247.0,0.00279996576467,0.000263511413099,8.65846514542e-06,8.03399963237,0.13183545356,11.0775871357,0.0001
6248.0,0.00280001627533,0.00027701188909,2.99252916745e-06,8.03609122851,0.13187161319,11.0754084039,0.0001
6249.0,0.00280003923357,0.000294586600105,-4.38952563626e-06,8.03818340524,0.131907774277,11.0732099936,0.0001
6250.0,0.00279999887442,0.000267672633157,6.92829580305e-06,8.04027624149,0.131943936828,11.0710388377,0.0001
6251.0,0.00280003930429,0.00029398874857,-4.1212537234e-06,8.04236752036,0.131980100789,11.0688593219,0.0001
6252.0,0.00280006356276,0.000305359248641,-8.86916500167e-06,8.04445984579,0.132016266187,11.0666652658,0.0001
6253.0,0.00280005296849,0.000274804970091,3.9579050854e-06,8.04655284464,0.132052433044,11.0644960911,0.0001
6254.0,0.00279996404543,0.000253517140785,1.29315327423e-05,8.04864591982,0.1320886013,11.062316686,0.0001
6255.0,0.00280002823203,0.000286584238947,-9.65400248108e-07,8.05073672692,0.132124770966,11.0601472664,0.0001
6256.0,0.00280003848418,0.000293421756357,-3.82727356194e-06,8.0528282842,0.132160941991,11.0579807158,0.0001
6257.0,0.00279997400358,0.000260570218478,9.97503217056e-06,8.05492082723,0.132197114387,11.055824742,0.0001
6258.0,0.0027999767338,0.000250079468636,1.44055888472e-05,8.05701368042,0.132233288136,11.053637996,0.0001
6259.0,0.00279996496559,0.000264572361341,8.31114699629e-06,8.05910533524,0.132269463294,11.0514615996,0.0001
6260.0,0.00279996784229,0.000257017120631,1.14920894573e-05,8.06119721197,0.132305639816,11.0493011152,0.0001
6261.0,0.00280002703158,0.000285320122898,-3.77786375844e-07,8.06328865509,0.132341817684,11.0471162687,0.0001
6262.0,0.0027999668728,0.000259259163683,1.05612711758e-05,8.06538167551,0.132377996926,11.0449422037,0.0001
6263.0,0.00280002953679,0.000275345929391,3.81718821972e-06,8.06747298104,0.132414177498,11.0427740673,0.0001
6264.0,0.0027999968772,0.00026854023567,6.68786303576e-06,8.06956554425,0.132450359421,11.0405923965,0.0001
6265.0,0.00280003698918,0.000293437353214,-3.73117563979e-06,8.07165745539,0.132486542707,11.0383990325,0.0001
6266.0,0.0027999679479,0.00025450576437,1.259120876e-05,8.07375049805,0.132522727365,11.0362378119,0.0001
6267.0,0.00279995100477,0.000264550875868,8.38537409015e-06,8.07584307094,0.132558913357,11.0340416753,0.0001
6268.0,0.00280000108119,0.000266898252758,7.41062891332e-06,8.07793569984,0.13259510073,11.0318531376,0.0001
6269.0,0.00279997361505,0.000264666856485,8.35803433735e-06,8.08002866947,0.132631289475,11.0296617755,0.0001
6270.0,0.00279997227021,0.000258945035928,1.07624194994e-05,8.08212093973,0.132667479552,11.027494398,0.0001
6271.0,0.0028000555626,0.000275442424542,3.85551296777e-06,8.08421255727,0.132703670954,11.0253242507,0.0001
6272.0,0.00280002938454,0.000286828825008,-8.91104784712e-07,8.08630453894,0.13273986364,11.0231464741,0.0001
6273.0,0.0028000490134,0.000301195826525,-6.87186447039e-06,8.0883964408,0.132776057636,11.0209687241,0.0001
6274.0,0.00279994608955,0.000265381584625,8.09504913846e-06,8.0904898808,0.132812252945,11.0187972254,0.0001
6275.0,0.00280002960286,0.000281167728936,1.50495516735e-06,8.09258161158,0.132848449559,11.0166240225,0.0001
6276.0,0.00280003468569,0.000290499926109,-2.38652061889e-06,8.09467382363,0.132884647461,11.0144440811,0.0001
6277.0,0.00279996759441,0.000246197536191,1.6153371473e-05,8.09676770267,0.132920846675,11.0122695883,0.0001
6278.0,0.00279994046755,0.000228680776596,2.35006138354e-05,8.09886014853,0.132957047165,11.0101114365,0.0001
6279.0,0.00279999028508,0.000262578550837,9.31597476002e-06,8.10095169135,0.13299324891,11.0079266673,0.0001
6280.0,0.00280004061178,0.000278686320114,2.59007802066e-06,8.10304430809,0.133029451996,11.0057296069,0.0001
6281.0,0.00280000171853,0.000270775539427,5.89795783634e-06,8.10513696904,0.133065656365,11.0035560638,0.0001
6282.0,0.00280003692087,0.000291508809874,-2.73432693044e-06,8.10722835077,0.13310186198,11.0013897894,0.0001
6283.0,0.00279999701626,0.000267619078544,7.23828813768e-06,8.10932168235,0.133138068854,10.9992123294,0.0001
6284.0,0.00279999323426,0.000264934809412,8.37178330839e-06,8.11141460628,0.133174277007,10.9970267687,0.0001
6285.0,0.00279999630723,0.000270073448275,6.23166033702e-06,8.11350669687,0.133210486418,10.9948577037,0.0001
6286.0,0.00279996546277,0.000257488981849,1.14862233879e-05,8.11559976605,0.133246697084,10.9926783114,0.0001
6287.0,0.00279994052842,0.000230375671142,2.28165327746e-05,8.1176929501,0.133282909002,10.9905104724,0.0001
6288.0,0.00279994439807,0.000265161316991,8.30109049851e-06,8.11978462549,0.133319122144,10.9883238203,0.0001
6289.0,0.00279997849094,0.000260299972363,1.0333784101e-05,8.12187729364,0.133355336546,10.9861488768,0.0001
6290.0,0.0027999507711,0.000257684601763,1.14500729502e-05,8.12396980155,0.133391552168,10.98397699,0.0001
6291.0,0.00279996431093,0.000256108126241,1.21033643263e-05,8.12606295656,0.133427769049,10.981786098,0.0001
6292.0,0.00279996968847,0.000253455982306,1.32174014038e-05,8.12815620561,0.133463987197,10.9795952461,0.0001
6293.0,0.0027999706479,0.000258006768133,1.13281526726e-05,8.1302488957,0.133500206595,10.9774141988,0.0001
6294.0,0.00279994989744,0.000237502198575,1.98921216677e-05,8.1323420273,0.13353642721,10.9752460622,0.0001
6295.0,0.00279993393458,0.000228176619955,2.37728520975e-05,8.13443460858,0.133572649024,10.9730816235,0.0001
6296.0,0.0027999898944,0.000265773275839,8.11383647722e-06,8.1365255668,0.133608871997,10.9709158895,0.0001
6297.0,0.00280006155279,0.000276216430014,3.76724349481e-06,8.13861717142,0.133645096153,10.9687582429,0.0001
6298.0,0.00280000949265,0.000278394684247,2.87985735938e-06,8.14070927359,0.133681321436,10.9665923646,0.0001
6299.0,0.00279993375021,0.000239177750581,1.92141771745e-05,8.14280231334,0.13371754788,10.9644405024,0.0001
6300.0,0.0028000764341,0.000278688010644,2.76586705337e-06,8.14489314436,0.133753775466,10.9622724783,0.0001
6301.0,0.00279999795665,0.000263962157684,8.89769641325e-06,8.14698566627,0.133790004182,10.9601093753,0.0001
6302.0,0.00279993835967,0.000265836915024,8.12204570648e-06,8.14907846211,0.133826234047,10.9579210953,0.0001
6303.0,0.00279993797777,0.000232358118927,2.20712415249e-05,8.15117140884,0.133862465081,10.9557643445,0.0001
6304.0,0.00279999640105,0.000267793275633,7.32741137596e-06,8.15326291233,0.133898697234,10.9535797948,0.0001
6305.0,0.00280000317194,0.000268611131577,6.98798481493e-06,8.15535501301,0.133934930543,10.9514125488,0.0001
6306.0,0.00279998016443,0.000262101538133,9.70661011354e-06,8.15744703817,0.133971164965,10.9492545705,0.0001
6307.0,0.00279994573668,0.00024885411373,1.52191179914e-05,8.15953978968,0.134007400489,10.9470816313,0.0001
6308.0,0.00279994805768,0.000255737211016,1.23686527756e-05,8.16163114736,0.134043637105,10.9449276225,0.0001
6309.0,0.00279995435852,0.000263822397248,9.00751970735e-06,8.16372303842,0.134079874817,10.9427555312,0.0001
6310.0,0.0027999314175,0.00022582120399,2.48050585035e-05,8.16581586885,0.134116113624,10.9406020969,0.0001
6311.0,0.00280003067701,0.00028362148006,8.13063620988e-07,8.1679057643,0.134152353477,10.9384365107,0.0001
6312.0,0.00280000028994,0.000270046938877,6.43529203355e-06,8.16999763724,0.134188594357,10.9362841811,0.0001
6313.0,0.00280003479622,0.000286941771534,-5.4117879157e-07,8.17208861712,0.134224836296,10.9341246705,0.0001
6314.0,0.00280003208839,0.000281906373196,1.55049133796e-06,8.17418065303,0.134261079271,10.9319549558,0.0001
6315.0,0.00280003695839,0.000287238911094,-6.48817616049e-07,8.17627213268,0.134297323295,10.929791071,0.0001
6316.0,0.00279999691922,0.000269727963272,6.60923432733e-06,8.17836447435,0.134333568357,10.9276245488,0.0001
6317.0,0.00279998215345,0.000258686960776,1.1171675035e-05,8.18045617712,0.134369814466,10.9254690177,0.0001
6318.0,0.00279995829531,0.000244181137508,1.72063587373e-05,8.18254837198,0.134406061591,10.923303049,0.0001
6319.0,0.00280000398159,0.000274546111557,4.6336488736e-06,8.18463989342,0.134442309779,10.9211111451,0.0001
6320.0,0.00280000289227,0.000269314080993,6.79414544936e-06,8.18673127434,0.134478558986,10.9189586943,0.0001
6321.0,0.00280004156096,0.000280485156674,2.185618865e-06,8.1888226185,0.134514809197,10.9167902248,0.0001
6322.0,0.00280001639294,0.000284015835898,7.40031716894e-07,8.19091370432,0.134551060385,10.9146337542,0.0001
6323.0,0.00280005571487,0.000281264215685,1.87792129694e-06,8.19300504797,0.134587312584,10.9124793181,0.0001
6324.0,0.00280001152802,0.000279805344069,2.49794117147e-06,8.19509670685,0.134623565738,10.9103091653,0.0001
6325.0,0.00280002658052,0.000282468253439,1.39782825821e-06,8.19718834681,0.134659819902,10.9081360391,0.0001
6326.0,0.00279997423917,0.000259263194893,1.09889131473e-05,8.19928070276,0.134696075072,10.9059688639,0.0001
6327.0,0.00280004245381,0.000280375328535,2.27799839708e-06,8.20137152024,0.134732331216,10.9038010278,0.0001
6328.0,0.00280000469147,0.000266467718111,8.04102170013e-06,8.20346324526,0.134768588315,10.9016397022,0.0001
6329.0,0.00280005120973,0.000295852046723,-4.07842530627e-06,8.2055534947,0.134804846367,10.8994780787,0.0001
6330.0,0.00279995345258,0.000265225895501,8.55382692447e-06,8.20764568883,0.13484110536,10.8973182232,0.0001
6331.0,0.00279995932011,0.000259528176282,1.09145665703e-05,8.20973771758,0.134877365307,10.8951379143,0.0001
6332.0,0.00279996848841,0.000260927546326,1.03422795856e-05,8.21182914895,0.134913626221,10.8929686636,0.0001
6333.0,0.00279992134431,0.000227862006421,2.40215515066e-05,8.21392129668,0.134949888092,10.8908126877,0.0001
6334.0,0.00279996896802,0.000253453896575,1.34536889852e-05,8.21601224284,0.134986150898,10.8886327385,0.0001
6335.0,0.00279993325815,0.000264163659659,9.0299311699e-06,8.21810364742,0.13502241465,10.8864549466,0.0001
6336.0,0.00279994514181,0.00026303118613,9.50196152484e-06,8.22019552075,0.135058679375,10.8842746602,0.0001
6337.0,0.00280004750924,0.000294511092748,-3.44225037357e-06,8.22228586652,0.135094945033,10.8821053315,0.0001
6338.0,0.00279998049469,0.000261283032318,1.02322916361e-05,8.2243785886,0.135131211636,10.879933052,0.0001
6339.0,0.00280001678475,0.000286617849964,-1.71576672505e-07,8.22646947981,0.135167479169,10.8777551778,0.0001
6340.0,0.00280003332235,0.000301241006038,-6.16602311579e-06,8.22856094815,0.135203747636,10.8755706513,0.0001
6341.0,0.00280000910273,0.000271754994144,5.95049760832e-06,8.23065353512,0.135240017067,10.8734003982,0.0001
6342.0,0.00279997746057,0.000261641275859,1.01250629353e-05,8.2327452539,0.135276287412,10.8712347685,0.0001
6343.0,0.00279996845833,0.000258614735267,1.13738843786e-05,8.23483696153,0.135312558667,10.8690626767,0.0001
6344.0,0.00279995027556,0.000264243126291,9.06554276712e-06,8.23692851304,0.13534883084,10.8668861199,0.0001
6345.0,0.00279998681349,0.000264705062971,8.88443245888e-06,8.23901990095,0.135385103922,10.8647191697,0.0001
6346.0,0.00279999151752,0.000266794228907,8.02578590892e-06,8.24111138132,0.135421377907,10.8625480844,0.0001
6347.0,0.00279995252823,0.000247172725735,1.61027414411e-05,8.24320281467,0.135457652768,10.860400427,0.0001
6348.0,0.00279998491355,0.000264178263477,9.11294418939e-06,8.24529387494,0.135493928494,10.8582241974,0.0001
6349.0,0.00279999383051,0.000260516782726,1.06374190351e-05,8.24738524611,0.135530205106,10.8560597234,0.0001
6350.0,0.00279997210962,0.000256254273212,1.23807169274e-05,8.24947679311,0.135566482573,10.8538899244,0.0001
6351.0,0.00279993648454,0.000264131494527,9.15267517779e-06,8.25156784779,0.13560276091,10.8517215728,0.0001
6352.0,0.00279999845746,0.000272351719674,5.78784958333e-06,8.25365949579,0.135639040143,10.849536271,0.0001
6353.0,0.00280000728386,0.000269889312132,6.81213601757e-06,8.25575105965,0.135675320255,10.8473654317,0.0001
6354.0,0.00280005827401,0.000285816730423,2.85229749458e-07,8.25784147325,0.135711601209,10.8452076307,0.0001
6355.0,0.00279997065547,0.000259719539795,1.09993795209e-05,8.25993347044,0.135747882992,10.843045336,0.0001
6356.0,0.00280001156674,0.000281343806251,2.14284040982e-06,8.2620242948,0.135784165624,10.840869989,0.0001
6357.0,0.00279998190371,0.000262478467616,9.86759690589e-06,8.26411593219,0.135820449098,10.8387097625,0.0001
6358.0,0.00280006384913,0.000299246265297,-5.15568223451e-06,8.26620618559,0.135856733402,10.8365361173,0.0001
6359.0,0.00279998077183,0.000262431336134,9.90256396079e-06,8.26829900322,0.135893018566,10.8343608046,0.0001
6360.0,0.00279999470451,0.000274049174802,5.16151973748e-06,8.27039009132,0.13592930457,10.8321857705,0.0001
6361.0,0.00279995615262,0.000257610461229,1.1900020068e-05,8.27248252994,0.135965591446,10.8300008872,0.0001
6362.0,0.00280000187436,0.000267773733991,7.74062737965e-06,8.27457395061,0.136001879177,10.8278194791,0.0001
6363.0,0.00279999916672,0.000265518677859,8.67120619403e-06,8.27666539754,0.136038167758,10.8256513291,0.0001
6364.0,0.00279997909013,0.000262263909315,1.00107361131e-05,8.27875713151,0.136074457165,10.823475343,0.0001
6365.0,0.00279998388961,0.000265008994562,8.89336357686e-06,8.28084850467,0.1361107474,10.8213032388,0.0001
6366.0,0.00279996170791,0.000256444664208,1.24150007156e-05,8.2829400732,0.136147038454,10.8191374704,0.0001
6367.0,0.00280000133517,0.000276152016399,4.36205626512e-06,8.28503099082,0.136183330314,10.8169612124,0.0001
6368.0,0.00279998482085,0.000269815352643,6.96074411419e-06,8.28712295762,0.136219623007,10.8147811979,0.0001
6369.0,0.00279999462947,0.000273244713562,5.5681457742e-06,8.28921464571,0.136255916535,10.812600052,0.0001
6370.0,0.00279996089344,0.000259705750743,1.11095952858e-05,8.29130663641,0.136292210886,10.8104280716,0.0001
6371.0,0.00279999661172,0.000273670027296,5.42301075972e-06,8.29339803649,0.136328506055,10.8082458351,0.0001
6372.0,0.00279997476007,0.000264857138107,9.01726365872e-06,8.29548988976,0.136364802045,10.8060742686,0.0001
6373.0,0.00280000814465,0.000280730093748,2.55331250735e-06,8.29758112648,0.136401098844,10.8038952661,0.0001
6374.0,0.00280001099566,0.000282164460246,1.98284872272e-06,8.29967278659,0.136437396449,10.8017197793,0.0001
6375.0,0.0027999863494,0.000269621127356,7.0971641707e-06,8.30176486071,0.136473694866,10.7995457575,0.0001
6376.0,0.00280001716248,0.000274049032409,5.29559360885e-06,8.30385672828,0.1365099941,10.7973618645,0.0001
6377.0,0.00280003924883,0.000285488169155,6.51310088292e-07,8.3059482981,0.136546294154,10.7951828483,0.0001
6378.0,0.0028000103013,0.000270144180427,6.90935551023e-06,8.30804061772,0.136582595019,10.7930070045,0.0001
6379.0,0.00279999239182,0.000270474107544,6.78740991957e-06,8.31013261729,0.136618896696,10.7908248684,0.0001
6380.0,0.0027999811671,0.000264402343265,9.26140726757e-06,8.31222462175,0.136655199182,10.7886505069,0.0001
6381.0,0.00279999752308,0.000264352710644,9.29291050349e-06,8.31431705875,0.136691502482,10.7864576026,0.0001
6382.0,0.00279998444606,0.000269364263213,7.26504154399e-06,8.31640886999,0.136727806597,10.7842788313,0.0001
6383.0,0.00279999873901,0.000276514097869,4.36619082307e-06,8.31850063572,0.136764111518,10.7821005528,0.0001
6384.0,0.00279999948747,0.000276852848701,4.23785862905e-06,8.32059263998,0.136800417235,10.7799219996,0.0001
6385.0,0.00279999724143,0.000277538877414,3.97108160635e-06,8.32268476132,0.136836723751,10.7777404552,0.0001
6386.0,0.00279999123481,0.000271381406277,6.47834748267e-06,8.32477703975,0.136873031069,10.7755620833,0.0001
6387.0,0.00279999220162,0.000272842765458,5.89515936067e-06,8.32686926095,0.136909339187,10.773378288,0.0001
6388.0,0.00280000654169,0.000278713735726,3.52546273891e-06,8.3289616298,0.136945648122,10.7711881995,0.0001
6389.0,0.00279998855841,0.000270320897076,6.93778444699e-06,8.33105409135,0.136981957862,10.7690100761,0.0001
6390.0,0.00280000877908,0.000283818976151,1.47491936009e-06,8.33314599873,0.137018268399,10.766826843,0.0001
6391.0,0.00279999826605,0.000271772333442,6.36207339663e-06,8.33523864523,0.137054579734,10.7646484622,0.0001
6392.0,0.00279996962754,0.000262807460711,1.00142257288e-05,8.33733067578,0.137090891849,10.7624852962,0.0001
6393.0,0.00279999433387,0.000275317008047,4.94523945766e-06,8.33942220131,0.137127204699,10.7603134292,0.0001
6394.0,0.00279999362242,0.000273566038835,5.66814135824e-06,8.34151472031,0.137163518341,10.7581283614,0.0001
6395.0,0.00279998919379,0.000270929527655,6.74158188873e-06,8.34360721693,0.137199832774,10.7559458769,0.0001
6396.0,0.00279998232149,0.000265676206908,8.87704686866e-06,8.3456997253,0.137236147997,10.7537670271,0.0001
6397.0,0.00279999891079,0.000273939714549,5.53982058232e-06,8.34779192805,0.137272464004,10.7515844923,0.0001
6398.0,0.00279999383391,0.000273655834816,5.66460661159e-06,8.34988441099,0.137308780791,10.7494025353,0.0001
6399.0,0.00279999204005,0.000272509784051,6.13841549529e-06,8.35197706881,0.137345098371,10.7472172645,0.0001
6400.0,0.00279999226054,0.000271690612417,6.47812054715e-06,8.35406966084,0.137381416736,10.7450343899,0.0001
6401.0,0.00279999732494,0.000278544525931,3.71996314597e-06,8.35616215031,0.137417735887,10.7428480973,0.0001
6402.0,0.0027999892716,0.000270960774201,6.78986401306e-06,8.35825491656,0.137454055818,10.7406691799,0.0001
6403.0,0.00279999404149,0.00027525269393,5.07740501577e-06,8.36034774969,0.137490376547,10.7384783104,0.0001
6404.0,0.00279999617033,0.000272816842067,6.06178874774e-06,8.36244059108,0.137526698069,10.736295143,0.0001
6405.0,0.00279999199076,0.000270862260275,6.85996307568e-06,8.36453350916,0.13756302038,10.7341097157,0.0001
6406.0,0.00279998713216,0.000269508049743,7.41701440176e-06,8.3666263198,0.137599343473,10.7319278493,0.0001
6407.0,0.00279998838266,0.000270034104485,7.21362583028e-06,8.36871921793,0.137635667351,10.729742476,0.0001
6408.0,0.00279998833589,0.000273360019302,5.88433789878e-06,8.3708121169,0.137671992015,10.7275554972,0.0001
6409.0,0.00279997855579,0.000269826269749,7.32159708607e-06,8.37290511153,0.137708317461,10.725374358,0.0001
6410.0,0.00279998535871,0.000268929455232,7.68610317576e-06,8.37499815317,0.137744643691,10.7231893399,0.0001
6411.0,0.00279996763224,0.000262108645752,1.04545715662e-05,8.37709189263,0.137780970731,10.720992365,0.0001
6412.0,0.00279995763331,0.000261255795167,1.08139188962e-05,8.37918520749,0.137817298567,10.7188030831,0.0001
6413.0,0.00279999573861,0.000272818796169,6.14497153008e-06,8.3812777319,0.137853627187,10.7166251327,0.0001
6414.0,0.00279998802644,0.000273243608411,5.99201094777e-06,8.38337103113,0.137889956586,10.714437733,0.0001
6415.0,0.00279998899069,0.000269344075532,7.56694715821e-06,8.38546446214,0.137926286777,10.7122519656,0.0001
6416.0,0.00280000207516,0.000280308689967,3.16465796377e-06,8.38755738789,0.13796261775,10.7100664015,0.0001
6417.0,0.00279997483591,0.000267731997246,8.24956801198e-06,8.38965107154,0.137998949503,10.7078834392,0.0001
6418.0,0.00279997833018,0.000244983550519,1.74561311345e-05,8.39174485542,0.138035282044,10.7057088181,0.0001
6419.0,0.00279998811697,0.000271785650058,6.61984262672e-06,8.39383743097,0.138071615342,10.7035198287,0.0001
6420.0,0.00279999758616,0.000274676745295,5.46949188359e-06,8.39593090183,0.138107949434,10.7013306895,0.0001
6421.0,0.00280000883512,0.000268124602733,8.12031649178e-06,8.39802464828,0.138144284314,10.6991448129,0.0001
6422.0,0.00280001594104,0.000287876192044,1.88521512406e-07,8.40011772066,0.13818061998,10.6969530307,0.0001
6423.0,0.00280001670102,0.000288728880113,-1.44903620651e-07,8.40221141876,0.138216956431,10.6947629848,0.0001
6424.0,0.00279999856204,0.000275472092509,5.18592597504e-06,8.40430541077,0.138253293676,10.6925797261,0.0001
6425.0,0.0028000020752,0.000280321966962,3.25320046802e-06,8.40639902016,0.138289631708,10.6903911885,0.0001
6426.0,0.0027999689052,0.000265760291211,9.11507870629e-06,8.40849321498,0.138325970525,10.6882062756,0.0001
6427.0,0.00279997865148,0.000272216187737,6.53103562094e-06,8.41058691828,0.138362310132,10.6860156511,0.0001
6428.0,0.00279998242784,0.000269665348018,7.56139102416e-06,8.41268087821,0.13839865053,10.6838286873,0.0001
6429.0,0.00279998897957,0.000257270277647,1.25622217288e-05,8.41477511497,0.138434991724,10.6816452464,0.0001
6430.0,0.00279994056864,0.000261048050411,1.10484845476e-05,8.41686914689,0.138471333694,10.6794513253,0.0001
6431.0,0.00279999168383,0.000273182181324,6.18406359727e-06,8.4189627458,0.13850767646,10.6772636193,0.0001
6432.0,0.00280000335575,0.000281676355752,2.78626847712e-06,8.42105663816,0.138544020021,10.6750720595,0.0001
6433.0,0.00279999418225,0.000257582306992,1.249148249e-05,8.42315170157,0.138580364384,10.6728812996,0.0001
6434.0,0.00279997670625,0.000269962114616,7.50316338227e-06,8.42524570256,0.138616709547,10.6706870912,0.0001
6435.0,0.00279997501971,0.00026933563755,7.763995672e-06,8.42734005342,0.138653055516,10.6684965932,0.0001
6436.0,0.0027999891589,0.000271383096633,6.95039022603e-06,8.42943441756,0.138689402284,10.6663051468,0.0001
6437.0,0.0027999912756,0.000277867294314,4.37421918003e-06,8.4315287479,0.138725749851,10.6641123118,0.0001
6438.0,0.00279997775183,0.000269117140495,7.88048179761e-06,8.43362350791,0.138762098227,10.661923388,0.0001
6439.0,0.00280000366058,0.000283544698702,2.11965456113e-06,8.43571775916,0.138798447407,10.6597282304,0.0001
6440.0,0.00279997149431,0.000272415694071,6.58936374759e-06,8.43781291172,0.138834797399,10.657533445,0.0001
6441.0,0.00280000254096,0.000283197230691,2.28235664094e-06,8.43990734285,0.138871148203,10.655339598,0.0001
6442.0,0.0028000084709,0.000285047280334,1.55438175743e-06,8.44200236701,0.138907499829,10.6531395136,0.0001
6443.0,0.00279998099969,0.000272339487394,6.64704214449e-06,8.44409772658,0.138943852278,10.6509462781,0.0001
6444.0,0.00279999854218,0.00027862055981,4.14998501494e-06,8.44619259179,0.138980205548,10.6487501219,0.0001
6445.0,0.00279998230445,0.000272643493345,6.54691278683e-06,8.4482879388,0.139016559644,10.6465549958,0.0001
6446.0,0.00279999243222,0.000272281912786,6.69655478952e-06,8.45038297839,0.139052914559,10.6443643235,0.0001
6447.0,0.00279999153653,0.00027477000956,5.7128401972e-06,8.45247805605,0.139089270291,10.6421714485,0.0001
6448.0,0.00279998176253,0.000273781184148,6.12632192602e-06,8.45457336661,0.139125626842,10.6399767811,0.0001
6449.0,0.00280000006412,0.000278759207032,4.14622839931e-06,8.45666875474,0.139161984224,10.637775693,0.0001
6450.0,0.00279999338928,0.000279935404512,3.69707846656e-06,8.4587643351,0.139198342451,10.6355755416,0.0001
6451.0,0.0027999669937,0.000270748705401,7.36981694599e-06,8.46086013555,0.139234701511,10.6333813063,0.0001
6452.0,0.00279999751951,0.000276040351009,5.26467776531e-06,8.46295551257,0.139271061403,10.6311869866,0.0001
6453.0,0.00279998894259,0.000276249216652,5.20294070227e-06,8.46505143425,0.139307422137,10.6289880778,0.0001
6454.0,0.00279998896685,0.000276240595354,5.21751052587e-06,8.46714743244,0.139343783728,10.6267892153,0.0001
6455.0,0.00279998899081,0.000276232412281,5.23189086238e-06,8.46924349667,0.139380146175,10.6245904306,0.0001
6456.0,0.00279998901445,0.000276224658635,5.24608522073e-06,8.47133962663,0.139416509482,10.6223917221,0.0001
6457.0,0.00279998903778,0.00027621732577,5.26009705472e-06,8.47343582205,0.139452873648,10.6201930882,0.0001
6458.0,0.00279999148032,0.000273546102112,6.32360352014e-06,8.47553208645,0.139489238676,10.6179967869,0.0001
6459.0,0.00279998262082,0.000274561280238,5.93949049347e-06,8.47762845379,0.139525604564,10.6157930065,0.0001
6460.0,0.00279998189603,0.000274175340085,6.10136323947e-06,8.47972468068,0.139561971311,10.6135963385,0.0001
6461.0,0.00279998653328,0.000272377168848,6.82461317289e-06,8.48182092642,0.139598338907,10.6114024758,0.0001
6462.0,0.0028000148758,0.000292024470992,-9.73006800058e-07,8.48391693597,0.139634707357,10.6091965316,0.0001
6463.0,0.0027999910537,0.000277420963231,4.84364775273e-06,8.48601387794,0.139671076679,10.6070003876,0.0001
6464.0,0.0027999915131,0.000278121291915,4.57691229232e-06,8.48811037076,0.139707446862,10.6048034939,0.0001
6465.0,0.00280004016928,0.000311494887748,-8.67454898788e-06,8.4902066604,0.139743817914,10.6025820654,0.0001
6466.0,0.00279997286315,0.000270596070464,7.59218517772e-06,8.49230474296,0.13978018988,10.6003868546,0.0001
